"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","text.1","score","very.pos","very.neg","text.2","anger","disgust","fear","joy","sadness","surprise","emotion","pos","neg","pos_neg","polarity"
"1370","@AskSunTrust What good will reviewing do?",FALSE,0,"AskSunTrust","2015-01-23 01:56:06",FALSE,558442892285726720,558443020774047744,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdcrittenden",0,FALSE,FALSE,NA,NA,"@AskSunTrust What good will reviewing do?",1,0,0," what good will reviewing do","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","17.2265151579293","0.445453222112551","38.6718836070664","positive"
"1371","@AskSunTrust You never fail to give me a fee when I don't meet a deadline.",FALSE,0,"AskSunTrust","2015-01-23 01:48:48",FALSE,558438874742288384,558441183484325888,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdcrittenden",0,FALSE,FALSE,NA,NA,"@AskSunTrust You never fail to give me a fee when I don't meet a deadline.",-1,0,0," you never fail to give me a fee when i dont meet a deadline","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"1372","@AskSunTrust Will you be covering the late fees on the bills I use that card to pay with?",FALSE,0,"AskSunTrust","2015-01-23 01:48:18",FALSE,558438874742288384,558441059374858240,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdcrittenden",0,FALSE,FALSE,NA,NA,"@AskSunTrust Will you be covering the late fees on the bills I use that card to pay with?",0,0,0," will you be covering the late fees on the bills i use that card to pay with","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","9.47547003995745","1","neutral"
"1373","@AskSunTrust I understand was a business day is. It was ordered on Tuesday, January 13th.",FALSE,0,"AskSunTrust","2015-01-23 01:46:09",FALSE,558438874742288384,558440517781164032,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdcrittenden",0,FALSE,FALSE,NA,NA,"@AskSunTrust I understand was a business day is. It was ordered on Tuesday, January 13th.",0,0,0," i understand was a business day is it was ordered on tuesday january 13th","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"1374","@AskSunTrust This kinda crap is why I am leaving. I've had zero complaints since 2004 but your quality has plummeted the last few years",FALSE,0,"jdcrittenden","2015-01-23 01:20:21",FALSE,558433443239821312,558434027263520768,39766138,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdcrittenden",0,FALSE,FALSE,NA,NA,"@AskSunTrust This kinda crap is why I am leaving. I've had zero complaints since 2004 but your quality has plummeted the last few years",-2,0,1," this kinda crap is why i am leaving ive had zero complaints since 2004 but your quality has plummeted the last few years","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","18.5054868578024","0.0557282145209216","negative"
"1375","@AskSunTrust Was told my new debit card would arrive in 3-5 business days. Today is day 7 &amp; still no card.",FALSE,0,"AskSunTrust","2015-01-23 01:18:02",FALSE,557517754207842304,558433443239821312,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdcrittenden",0,FALSE,FALSE,NA,NA,"@AskSunTrust Was told my new debit card would arrive in 3-5 business days. Today is day 7 &amp; still no card.",0,0,0," was told my new debit card would arrive in 35 business days today is day 7 amp still no card","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"1376","@AskSunTrust I don't ""feel"" that way. It's a fact you're denying.",FALSE,0,"AskSunTrust","2015-01-23 01:15:21",FALSE,558432241567936512,558432768015622144,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MindyPooWho",0,FALSE,FALSE,NA,NA,"@AskSunTrust I don't ""feel"" that way. It's a fact you're denying.",-1,0,0," i dont feel that way its a fact youre denying","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","9.47547003995745","0.108836578774127","negative"
"1377","@AskSunTrust That's a lie. It literally ONLY happens if I'm negative. Which is why I said I hate your bank &amp; you are criminals. Sleep well!",FALSE,0,"AskSunTrust","2015-01-23 01:02:00",FALSE,558428819154288640,558429406964621312,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MindyPooWho",0,FALSE,FALSE,NA,NA,"@AskSunTrust That's a lie. It literally ONLY happens if I'm negative. Which is why I said I hate your bank &amp; you are criminals. Sleep well!",-2,0,1," thats a lie it literally only happens if im negative which is why i said i hate your bank amp you are criminals sleep well","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","anger","8.78232285939751","35.1792261323723","0.249645140752995","negative"
"1378","@AskSunTrust Deliberately withholding direct deposit when my acct has a neg balance. Don't worry, I don't need to feed my kid or anything.",FALSE,0,"AskSunTrust","2015-01-23 00:54:30",FALSE,558426284653830144,558427521348542464,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MindyPooWho",0,FALSE,FALSE,NA,NA,"@AskSunTrust Deliberately withholding direct deposit when my acct has a neg balance. Don't worry, I don't need to feed my kid or anything.",-1,0,0," deliberately withholding direct deposit when my acct has a neg balance dont worry i dont need to feed my kid or anything","1.46871776464786","3.09234031207392","2.06783599555953","13.6561935556456","1.7277074477352","2.78695866252273","joy","17.2265151579293","17.8123396772424","0.967111309916146","negative"
"1379","@AskSunTrust sent DM",FALSE,1,"AskSunTrust","2015-01-22 22:53:52",FALSE,558362364001914880,558397162833604608,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","McMillanColleen",0,FALSE,FALSE,NA,NA,"@AskSunTrust sent DM",0,0,0," sent dm","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"1380","@AskSunTrust all is well thank u",FALSE,0,"AskSunTrust","2015-01-22 22:21:59",FALSE,558378425447358464,558389139088105472,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","savannahconol",0,FALSE,FALSE,NA,NA,"@AskSunTrust all is well thank u",2,1,0," all is well thank u","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","17.2265151579293","0.445453222112551","38.6718836070664","positive"
"1381","@AskSunTrust Stop asking Hostage Parents&amp;Co-Conspirators of plans 2 free Hostage Victim who's already sought proper @FBI/@UN/@CIA help.@VP",FALSE,0,"AskSunTrust","2015-01-22 20:48:02",FALSE,NA,558365494756245504,68509753,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarolinaProjekt",0,FALSE,FALSE,NA,NA,"@AskSunTrust Stop asking Hostage Parents&amp;Co-Conspirators of plans 2 free Hostage Victim who's already sought proper @FBI/@UN/@CIA help.@VP",0,0,0," stop asking hostage parentsampcoconspirators of plans 2 free hostage victim whos already sought proper  help","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","24.2844130953411","17.8123396772424","1.36334774293394","neutral"
"1382","@AskSunTrust perfect found them thanks!!!!!",FALSE,0,"AskSunTrust","2015-01-22 20:30:17",FALSE,558359063218900992,558361028585877504,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShsBout2BMrdTho",0,FALSE,FALSE,NA,NA,"@AskSunTrust perfect found them thanks!!!!!",1,0,0," perfect found them thanks","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"1383","RT @AskSunTrust: @qno_rico Hi, SunTrust here. Thanks for the recommendation! We appreciate it - have a great day! ^AD",FALSE,0,NA,"2015-01-22 20:29:54",FALSE,NA,558360932582457344,NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>","qno_rico",1,TRUE,FALSE,NA,NA,"RT @AskSunTrust: @qno_rico Hi, SunTrust here. Thanks for the recommendation! We appreciate it - have a great day! ^AD",3,1,0," hi suntrust here thanks for the recommendation we appreciate it  have a great day ad","1.46871776464786","3.09234031207392","2.06783599555953","13.6561935556456","1.7277074477352","2.78695866252273","joy","26.3638546370209","0.445453222112551","59.1843392937894","positive"
"1384","@AskSunTrust Thanks, what's the number to the SunTrust in Accokeek, MD",FALSE,0,"AskSunTrust","2015-01-22 20:15:52",FALSE,558357149613842432,558357399082659840,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShsBout2BMrdTho",0,FALSE,FALSE,NA,NA,"@AskSunTrust Thanks, what's the number to the SunTrust in Accokeek, MD",0,0,0," thanks whats the number to the suntrust in accokeek md","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"1385","@CIA Have ""u"" gotten @BofA_Help/@AskSunTrust Chks from my under duress hostage @SSAPress ID of Maleika S Mosley-stolen btwn '05-'08?@UN_HRC",FALSE,0,"CIA","2015-01-22 19:57:19",FALSE,NA,558352733317898240,2359926157,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarolinaProjekt",0,FALSE,FALSE,NA,NA,"@CIA Have ""u"" gotten @BofA_Help/@AskSunTrust Chks from my under duress hostage @SSAPress ID of Maleika S Mosley-stolen btwn '05-'08?@UN_HRC",-1,0,0," have u gotten  chks from my under duress hostage  id of maleika s mosleystolen btwn 0508","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"1386","@FBI Have ""u"" gotten @BofA_Help/@AskSunTrust Chks from my under duress hostage @SSAPress ID of Maleika S Mosley-stolen btwn '05-'08?@UN_HRC",FALSE,0,"FBI","2015-01-22 19:57:06",FALSE,NA,558352678565453824,17629860,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarolinaProjekt",0,FALSE,FALSE,NA,NA,"@FBI Have ""u"" gotten @BofA_Help/@AskSunTrust Chks from my under duress hostage @SSAPress ID of Maleika S Mosley-stolen btwn '05-'08?@UN_HRC",-1,0,0," have u gotten  chks from my under duress hostage  id of maleika s mosleystolen btwn 0508","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"1387","@FAMECHURCH Has any1 written u @BofA_Help/@AskSunTrust Chks in my under duress hostage @SSAPress ID of Maleika S Mosley-stolen btwn '05-'08?",FALSE,0,"FAMECHURCH","2015-01-22 19:56:09",FALSE,NA,558352436684152832,447654421,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarolinaProjekt",0,FALSE,FALSE,NA,NA,"@FAMECHURCH Has any1 written u @BofA_Help/@AskSunTrust Chks in my under duress hostage @SSAPress ID of Maleika S Mosley-stolen btwn '05-'08?",-1,0,0," has any1 written u  chks in my under duress hostage  id of maleika s mosleystolen btwn 0508","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"1388","@STJAMESAME Has any1 written u @BofA_Help/@AskSunTrust Chks in my under duress hostage @SSAPress ID of Maleika S Mosley-stolen btwn '05-'08?",FALSE,0,"STJAMESAME","2015-01-22 19:55:46",FALSE,NA,558352342568153088,52102234,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarolinaProjekt",0,FALSE,FALSE,NA,NA,"@STJAMESAME Has any1 written u @BofA_Help/@AskSunTrust Chks in my under duress hostage @SSAPress ID of Maleika S Mosley-stolen btwn '05-'08?",-1,0,0," has any1 written u  chks in my under duress hostage  id of maleika s mosleystolen btwn 0508","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"1389","@AskSunTrust Greenville, NC",FALSE,0,"AskSunTrust","2015-01-22 16:55:42",FALSE,558305547825713152,558307026477285376,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TotalPhamMove",0,FALSE,FALSE,NA,NA,"@AskSunTrust Greenville, NC",0,0,0," greenville nc","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"1390","@AskSunTrust great. I'm a long time SunTrust customer. We will never switch banks Your customer service is top notch",FALSE,0,"AskSunTrust","2015-01-22 16:15:37",FALSE,558296612624416768,558296937024487424,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GatorJJC",0,FALSE,FALSE,NA,NA,"@AskSunTrust great. I'm a long time SunTrust customer. We will never switch banks Your customer service is top notch",2,1,0," great im a long time suntrust customer we will never switch banks your customer service is top notch","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","7.34083555412327","joy","25.670707456461","9.47547003995745","2.70917509613869","positive"
"1391","@AskSunTrust FYI, I have been getting emails that state Our info is incomplete. I know this is a bad email. Just wanted to alert others",FALSE,0,"AskSunTrust","2015-01-22 16:03:44",FALSE,NA,558293947932758016,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GatorJJC",0,FALSE,FALSE,-81.62920604,30.18614574,"@AskSunTrust FYI, I have been getting emails that state Our info is incomplete. I know this is a bad email. Just wanted to alert others",-2,0,1," fyi i have been getting emails that state our info is incomplete i know this is a bad email just wanted to alert others","1.46871776464786","3.09234031207392","7.34083555412328","1.02547755260094","7.34083555412328","2.78695866252273","fear","34.1148997549927","17.8123396772424","1.9152396806456","neutral"
"1392","“@AskSunTrust: @akgwilliams Good morning - we saw your tweet. If you're looking for an update on a dispute, pls follow &amp; DM full name"" <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",FALSE,0,"AskSunTrust","2015-01-22 15:40:57",FALSE,558284116865851392,558288212721152000,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akgwilliams",0,FALSE,FALSE,NA,NA,"“@AskSunTrust: @akgwilliams Good morning - we saw your tweet. If you're looking for an update on a dispute, pls follow &amp; DM full name"" <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",0,0,0,"“  good morning  we saw your tweet if youre looking for an update on a dispute pls follow amp dm full name edu00a0u00bdedu00b8u008eedu00a0u00bdedu00b8u008eedu00a0u00bdedu00b8u008e","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","8.78232285939751","9.47547003995745","0.926848253686942","negative"
"1393","@AskSunTrust that's least of problems. Linkage between Mortgage underwriting and bank is broken. 7 month re-fi and non competitive rates",FALSE,0,"AskSunTrust","2015-01-22 14:49:13",FALSE,289115420613545984,558275196725899264,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dayview62",0,FALSE,FALSE,NA,NA,"@AskSunTrust that's least of problems. Linkage between Mortgage underwriting and bank is broken. 7 month re-fi and non competitive rates",-1,0,0," thats least of problems linkage between mortgage underwriting and bank is broken 7 month refi and non competitive rates","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","8.78232285939751","34.4860789518123","0.25466284153873","negative"
"1394","@AskSunTrust i did follow",FALSE,0,"AskSunTrust","2015-01-22 02:08:48",FALSE,558083697740881920,558083830960381952,68509753,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BitwInformate",0,FALSE,FALSE,NA,NA,"@AskSunTrust i did follow",0,0,0," i did follow","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"1395","@AskSunTrust i think you guys red flaged it or something id like more info on this",FALSE,0,"BitwInformate","2015-01-22 01:58:27",FALSE,558079779854123008,558081226037547008,2159811437,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BitwInformate",0,FALSE,FALSE,NA,NA,"@AskSunTrust i think you guys red flaged it or something id like more info on this",1,0,0," i think you guys red flaged it or something id like more info on this","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","25.670707456461","0.445453222112551","57.6282899800754","positive"
"1396","@AskSunTrust i have a issue with my payment going through with my xboxone account that has my card",FALSE,0,"AskSunTrust","2015-01-22 01:52:42",FALSE,NA,558079779854123008,68509753,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BitwInformate",0,FALSE,FALSE,NA,NA,"@AskSunTrust i have a issue with my payment going through with my xboxone account that has my card",-1,0,0," i have a issue with my payment going through with my xboxone account that has my card","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"1397","RT @AskSunTrust: @kitttkait We're sorry to hear that. If you'd like us to review the situation for you, plz follow &amp; DM ur name, zip code a…",FALSE,0,NA,"2015-01-22 01:35:32",FALSE,NA,558075457342828544,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kitttkait",1,TRUE,FALSE,NA,NA,"RT @AskSunTrust: @kitttkait We're sorry to hear that. If you'd like us to review the situation for you, plz follow &amp; DM ur name, zip code a…",0,0,0," were sorry to hear that if youd like us to review the situation for you plz follow amp dm ur name zip code a…","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","7.34083555412328","2.78695866252273","joy","9.47547003995745","9.47547003995745","1","neutral"
"1398","@AskSunTrust yeah.   your company took money out my damn account and im NOT banking with you all anymore.",FALSE,1,"AskSunTrust","2015-01-22 01:03:29",FALSE,558064504903585792,558067392325361664,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kitttkait",0,FALSE,FALSE,NA,NA,"@AskSunTrust yeah.   your company took money out my damn account and im NOT banking with you all anymore.",-1,0,0," yeah   your company took money out my damn account and im not banking with you all anymore","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","17.8123396772424","0.0578968153601572","negative"
"1399","RT @AskSunTrust: @kitttkait Good evening- SunTrust here. That's some interesting verbage. It sounds like u're upset. Is there something we …",FALSE,0,NA,"2015-01-22 01:02:28",FALSE,NA,558067135185162240,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kitttkait",1,TRUE,FALSE,NA,NA,"RT @AskSunTrust: @kitttkait Good evening- SunTrust here. That's some interesting verbage. It sounds like u're upset. Is there something we …",2,1,0," good evening suntrust here thats some interesting verbage it sounds like ure upset is there something we …","1.46871776464786","3.09234031207392","2.06783599555953","13.6561935556456","1.7277074477352","2.78695866252273","joy","25.670707456461","8.78232285939751","2.92299746518566","positive"
"1400","@AskSunTrust 2/2 Tried it twice to no avail. Luckily the chat on your website worked.",FALSE,0,"AskSunTrust","2015-01-21 18:04:18",FALSE,557884519811121152,557961900617908224,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stepheniealice",0,FALSE,FALSE,NA,NA,"@AskSunTrust 2/2 Tried it twice to no avail. Luckily the chat on your website worked.",1,0,0," 22 tried it twice to no avail luckily the chat on your website worked","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
"1401","@AskSunTrust 1/2 I did use those options-- it said ""transferring to a rep."" and then I got a message about office hours and it hung up!",FALSE,0,"AskSunTrust","2015-01-21 18:03:38",FALSE,557884519811121152,557961735081312256,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stepheniealice",0,FALSE,FALSE,NA,NA,"@AskSunTrust 1/2 I did use those options-- it said ""transferring to a rep."" and then I got a message about office hours and it hung up!",-1,0,0," 12 i did use those options it said transferring to a rep and then i got a message about office hours and it hung up","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"1402","@AskSunTrust it's been a week now...",FALSE,0,"AskSunTrust","2015-01-21 17:54:25",FALSE,557895688504475648,557959412900724736,68509753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilonziefonzie",0,FALSE,FALSE,NA,NA,"@AskSunTrust it's been a week now...",0,0,0," its been a week now","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","0.445453222112551","2.31512017476245","positive"
"1403","@AskSunTrust Great customer service. Really enjoyed the call back from one of your bank managers #shady",FALSE,0,"AskSunTrust","2015-01-21 15:01:20",FALSE,548663750312886272,557915857947721728,68509753,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Questchun",0,FALSE,FALSE,NA,NA,"@AskSunTrust Great customer service. Really enjoyed the call back from one of your bank managers #shady",1,0,0," great customer service really enjoyed the call back from one of your bank managers shady","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","17.2265151579293","26.8423564950873","0.641766126646967","negative"
"1404","@AskSunTrust (2/2) Worse, e-bills don't pop up any more. Instead of confirming I want to pay a bill, I have to find it &amp; manually enter it.",FALSE,0,"AskSunTrust","2015-01-21 12:58:43",FALSE,557520159448252416,557884998309916672,68509753,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","susanaskew",0,FALSE,FALSE,NA,NA,"@AskSunTrust (2/2) Worse, e-bills don't pop up any more. Instead of confirming I want to pay a bill, I have to find it &amp; manually enter it.",-1,0,0," 22 worse ebills dont pop up any more instead of confirming i want to pay a bill i have to find it amp manually enter it","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","18.5054868578024","0.512035706640291","negative"
"1405","@AskSunTrust (1/2) Clicking 3 times to pay bills was always too much. Now you have to scroll to the bottom of the list to pay even one bill.",FALSE,0,"AskSunTrust","2015-01-21 12:57:11",FALSE,557520159448252416,557884612404609024,68509753,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","susanaskew",0,FALSE,FALSE,NA,NA,"@AskSunTrust (1/2) Clicking 3 times to pay bills was always too much. Now you have to scroll to the bottom of the list to pay even one bill.",0,0,0," 12 clicking 3 times to pay bills was always too much now you have to scroll to the bottom of the list to pay even one bill","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","18.5054868578024","0.474579400524914","negative"
"1406","@AskSunTrust your bank is the issue! And how you do business as a whole is an issue. It's fine. I've closed all of my accounts. #TheEnd",FALSE,0,"AskSunTrust","2015-01-21 11:32:27",FALSE,557629418466992128,557863287543848960,68509753,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Reel_Blonde",0,FALSE,FALSE,NA,NA,"@AskSunTrust your bank is the issue! And how you do business as a whole is an issue. It's fine. I've closed all of my accounts. #TheEnd",-1,0,0," your bank is the issue and how you do business as a whole is an issue its fine ive closed all of my accounts theend","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","8.78232285939751","8.78232285939751","1","neutral"
"5166","@CIA Have ""u"" gotten @BofA_Help/@AskSunTrust Chks from my under duress hostage @SSAPress ID of Maleika S Mosley-stolen btwn '05-'08?@UN_HRC",FALSE,0,"CIA","2015-01-23 00:57:19",FALSE,NA,558352733317898240,2359926157,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarolinaProjekt",0,FALSE,FALSE,NA,NA,"@CIA Have ""u"" gotten @BofA_Help/@AskSunTrust Chks from my under duress hostage @SSAPress ID of Maleika S Mosley-stolen btwn '05-'08?@UN_HRC",-1,0,0," have u gotten  chks from my under duress hostage  id of maleika s mosleystolen btwn 0508","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"5167","@FAMECHURCH Has any1 written u @BofA_Help/@AskSunTrust Chks in my under duress hostage @SSAPress ID of Maleika S Mosley-stolen btwn '05-'08?",FALSE,0,"FAMECHURCH","2015-01-23 00:56:09",FALSE,NA,558352436684152832,447654421,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarolinaProjekt",0,FALSE,FALSE,NA,NA,"@FAMECHURCH Has any1 written u @BofA_Help/@AskSunTrust Chks in my under duress hostage @SSAPress ID of Maleika S Mosley-stolen btwn '05-'08?",-1,0,0," has any1 written u  chks in my under duress hostage  id of maleika s mosleystolen btwn 0508","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"5168","@STJAMESAME Has any1 written u @BofA_Help/@AskSunTrust Chks in my under duress hostage @SSAPress ID of Maleika S Mosley-stolen btwn '05-'08?",FALSE,0,"STJAMESAME","2015-01-23 00:55:46",FALSE,NA,558352342568153088,52102234,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarolinaProjekt",0,FALSE,FALSE,NA,NA,"@STJAMESAME Has any1 written u @BofA_Help/@AskSunTrust Chks in my under duress hostage @SSAPress ID of Maleika S Mosley-stolen btwn '05-'08?",-1,0,0," has any1 written u  chks in my under duress hostage  id of maleika s mosleystolen btwn 0508","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","1.03127774142571","8.78232285939751","0.117426534862834","negative"
"7181","@AskSunTrust Thanks so much. Wish their google listing had reflected the times :/",FALSE,0,"AskSunTrust","2015-01-28 20:06:12",FALSE,560442855031050240,560453796862914560,68509753,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_kimrandall",0,FALSE,FALSE,NA,NA,"@AskSunTrust Thanks so much. Wish their google listing had reflected the times :/",0,0,0," thanks so much wish their google listing had reflected the times ","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","unknown","9.47547003995745","0.445453222112551","21.2715265477714","positive"
